lon,name,eightd_station_services,station_type,external_id,capacity,lat,station_id,region_id,eightd_has_key_dispenser,short_name,electric_bike_surcharge_waiver,has_kiosk
-73.94051,Withers St & Kingsland Ave,NA,classic,3c5a8531-4eec-4695-b4f8-8a1158890e78,18,40.71773,3c5a8531-4eec-4695-b4f8-8a1158890e78,71,FALSE,5362.08,FALSE,TRUE
-73.927311,Lincoln Ave & E 138 St,NA,classic,11a8d465-b4eb-466b-a6ca-055f73994231,26,40.810893,11a8d465-b4eb-466b-a6ca-055f73994231,71,FALSE,7744.06,FALSE,TRUE
-73.85715,51 Ave & Alstyne Ave,NA,classic,1856767203049599002,21,40.74311,1856767203049599002,NA,FALSE,6180.05,FALSE,TRUE
-73.95779,Milton St & Franklin St,NA,classic,66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,33,40.72906,66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,5752.07,FALSE,TRUE
-73.87331,97 St & 23 Ave,NA,classic,1835250080052323168,19,40.7683,1835250080052323168,NA,FALSE,6941.03,FALSE,TRUE
-73.91196817159653,College Ave & E 169 St,NA,classic,f3eb962c-314a-4431-bac7-2eb2ffbe2fd2,19,40.835122799036405,f3eb962c-314a-4431-bac7-2eb2ffbe2fd2,71,FALSE,8141.05,FALSE,TRUE
-73.88702,W Mosholu Pkwy S & Sedgwick Ave,NA,classic,ff1e98d3-ae7d-4c53-a531-1845bee1d346,37,40.88226,ff1e98d3-ae7d-4c53-a531-1845bee1d346,71,FALSE,8841.03,FALSE,TRUE
-74.013942,Bus Slip & State St,NA,classic,66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,69,40.701907,66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4889.06,FALSE,TRUE
-73.92002,St Johns Pl & Howard Ave,NA,classic,9206af28-03bf-43e3-a8b0-354792921466,21,40.66992,9206af28-03bf-43e3-a8b0-354792921466,71,FALSE,3917.03,FALSE,TRUE
-73.90266,Walton Ave & E 183 St,NA,classic,f365afa3-e8a5-439d-975d-6c2b064f30df,29,40.858472,f365afa3-e8a5-439d-975d-6c2b064f30df,71,FALSE,8514.05,FALSE,TRUE
-73.903,60 Pl & Bleecker St,NA,classic,1797078913880883846,19,40.71107,1797078913880883846,NA,FALSE,5138.03,FALSE,TRUE
-74.017651,59 St & 4 Ave,NA,classic,178bad16-1b02-4264-94c0-a8fd0faa60fe,35,40.641269,178bad16-1b02-4264-94c0-a8fd0faa60fe,71,FALSE,3011.03,FALSE,TRUE
-73.9556,Bedford Ave & Albemarle Rd,NA,classic,1817432346178415570,21,40.64796,1817432346178415570,NA,FALSE,3256.04,FALSE,TRUE
-73.901311,Westchester Ave & Longwood Ave,NA,classic,7cd61426-ed98-434e-9235-56ed856fead6,23,40.819701,7cd61426-ed98-434e-9235-56ed856fead6,71,FALSE,7909.07,FALSE,TRUE
-73.9398,Winthrop St & Albany Ave,NA,classic,1838999304404452058,21,40.6577,1838999304404452058,NA,FALSE,3535.03,FALSE,TRUE
-73.87411,90 St & 51 Ave,NA,classic,1846086027713733188,19,40.73937,1846086027713733188,NA,FALSE,6080.07,FALSE,TRUE
-73.87266,95 St & 35 Ave,NA,classic,1835244925191295588,23,40.75301,1835244925191295588,NA,FALSE,6465.04,FALSE,TRUE
-73.941616,Bradhurst Ave & W 148 St,NA,classic,c229f0ca-bdd1-4aa0-8906-a3e809e12889,22,40.825125,c229f0ca-bdd1-4aa0-8906-a3e809e12889,71,FALSE,7992.04,FALSE,TRUE
-73.92836,Knickerbocker Ave & George St,NA,classic,7af717b9-99ce-4cce-94b4-b445a40537a1,23,40.704425,7af717b9-99ce-4cce-94b4-b445a40537a1,71,FALSE,4979.07,FALSE,TRUE
-73.931308,W 186 St & St Nicholas Ave,NA,classic,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,26,40.852253,0df3a035-5a38-4ec2-826a-0a5376e8d8a0,71,FALSE,8416.10,FALSE,TRUE
-73.97138714790344,E 44 St & 2 Ave,NA,classic,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,39,40.75118387463277,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,6422.09,FALSE,TRUE
-73.94142771,Kingston Ave & Herkimer St,NA,classic,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,24,40.67890679,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4205.06,FALSE,TRUE
-74.001141,30 St & 4 Ave,NA,classic,0efa08a3-1c38-48fe-ab37-8c9b72b20126,19,40.657743,0efa08a3-1c38-48fe-ab37-8c9b72b20126,71,FALSE,3564.04,FALSE,TRUE
-74.00747358798981,W 15 St & 10 Ave,NA,classic,2527619f-ef89-425c-bf3b-60cc0ec519bf,57,40.742753828659026,2527619f-ef89-425c-bf3b-60cc0ec519bf,71,FALSE,6115.09,FALSE,TRUE
-73.949702,Riverside Dr & W 153 St,NA,classic,4aa6bb27-b76b-444e-a3ce-6fb25b822494,21,40.832164,4aa6bb27-b76b-444e-a3ce-6fb25b822494,71,FALSE,8108.02,FALSE,TRUE
-73.96188408136368,Central Park W & W 103 St,NA,classic,7d41ac98-df88-497a-aef9-968660e6da0f,40,40.79558954105342,7d41ac98-df88-497a-aef9-968660e6da0f,71,FALSE,7577.27,FALSE,TRUE
-73.904254892,Webb Ave & W 190 St,NA,classic,3d6b7c84-7e5a-454d-aa9d-c66eb92383be,22,40.8660052,3d6b7c84-7e5a-454d-aa9d-c66eb92383be,71,FALSE,8624.01,FALSE,TRUE
-73.93974,Maple St & Albany Ave,NA,classic,f42b3158-3f78-4a62-964a-8cc554d69c35,19,40.66155,f42b3158-3f78-4a62-964a-8cc554d69c35,71,FALSE,3608.06,FALSE,TRUE
